,text,weekday,month,day,hour,has_hashtag,has_url,fav_count,is_reply,retweet_count,followers,following,user,screen_name,tweetos
734,rt كوبون كود خصم هنقرستيشن 💕 للمستخدمين الجدد برصيد وقدره ٢٠ ريال عند الطلب لأول مرة الرمز الترويجي (w97y3ts + قيمه ا…,Tue,Aug,06,23,0,0,0,0,4,2265,1125,ALI,nissan6060,other
735,rt كوبون كود خصم هنقرستيشن 💕 للمستخدمين الجدد برصيد وقدره ٢٠ ريال عند الطلب لأول مرة الرمز الترويجي (w97y3ts + قيمه ا…,Tue,Aug,06,23,0,0,0,0,4,2265,1125,ALI,nissan6060,other
736,هنقرستيشن,Tue,Aug,06,23,0,0,0,1,0,18,81,Fawaz.🎻,F_cm1,@ii2iiy
737,rt كوبون كود خصم هنقرستيشن 💕 للمستخدمين الجدد برصيد وقدره ٢٠ ريال عند الطلب لأول مرة الرمز الترويجي (w97y3ts + قيمه ا…,Tue,Aug,06,23,0,0,0,0,4,2265,1125,ALI,nissan6060,other
738,rt كوبون كود خصم هنقرستيشن 💕 للمستخدمين الجدد برصيد وقدره ٢٠ ريال عند الطلب لأول مرة الرمز الترويجي (w97y3ts + قيمه ا…,Tue,Aug,06,23,0,0,0,0,4,2265,1125,ALI,nissan6060,other
739,rt هذا افضل كود خصم ل هنقرستيشن ، لازم يكون اول طلب لك او تسوي حساب برقم جديد ، 😍 الخصم يصل الى 60٪ ❤️megy63❤️️️ هنقرستيشن,Tue,Aug,06,23,1,0,0,0,49,4,209,Alexanderblues,Alexanderblues5,other
740,rt كوبون كود خصم هنقرستيشن 💕 للمستخدمين الجدد برصيد وقدره 30 ريال عند الطلب لأول مرة الرمز الترويجي (w97y3ts + قيمه التو…,Tue,Aug,06,23,0,0,0,0,2,1138,1904,عبدُول.🇸🇦,i2i2b_,other
741,rt كوبون كود خصم هنقرستيشن 💕 للمستخدمين الجدد برصيد وقدره 30 ريال عند الطلب لأول مرة الرمز الترويجي (w97y3ts + قيمه التو…,Tue,Aug,06,23,0,0,0,0,2,1138,1904,عبدُول.🇸🇦,i2i2b_,other
742,يبيله هنقرستيشن,Tue,Aug,06,23,0,0,0,1,0,727,1675,فـائٰز,FA7hil,@saas1957
743,rt كوبون كود خصم هنقرستيشن 💕 للمستخدمين الجدد برصيد وقدره ٢٠ ريال عند الطلب لأول مرة الرمز الترويجي (w97y3ts + قيمه التوصيل…,Tue,Aug,06,23,0,0,0,0,2,1138,1904,عبدُول.🇸🇦,i2i2b_,other
744,rt كوبون كود خصم هنقرستيشن 💕 للمستخدمين الجدد برصيد وقدره ٢٠ ريال عند الطلب لأول مرة الرمز الترويجي (w97y3ts + قيمه التوصيل…,Tue,Aug,06,23,0,0,0,0,2,1138,1904,عبدُول.🇸🇦,i2i2b_,other
745,rt كوبون كود خصم هنقرستيشن 💕 للمستخدمين الجدد برصيد وقدره ٢٠ ريال عند الطلب لأول مرة الرمز الترويجي (w97y3ts + قيمه ا…,Tue,Aug,06,23,0,0,0,0,4,1138,1904,عبدُول.🇸🇦,i2i2b_,other
746,لطلبات المطاعم كود كوبون خصم هنقرستيشن wjs9lkg في خانة الرمز الترويجي استغلوه قبل ينتهي و يرجع لك جزء من رصييدك,Tue,Aug,06,23,0,0,0,0,0,5,22,H🍔,foodgoods99,other
747,كود كوبون خصم ترويجي بقيمة ٢٠٪؜ من هنقرستيشن hungerstation 🍔🍔👇👇 287zn45 287zn45,Tue,Aug,06,23,0,0,0,0,0,22,1,hungerash,hungerash,other
748,rt كوبون كود خصم هنقرستيشن 💕 للمستخدمين الجدد برصيد وقدره ٢٠ ريال عند الطلب لأول مرة الرمز الترويجي (w97y3ts + قيمه ا…,Tue,Aug,06,23,0,0,0,0,4,1138,1904,عبدُول.🇸🇦,i2i2b_,other
749,كود خصم للمستخدمين الجدد هنقرستيشن يرجعلك بالمحفظه 20 ريال وتوصيل مجاني لبعض المطاعم وعروض مميزه ✨✨ ✨ هن…,Tue,Aug,06,23,0,1,0,0,0,19,38,كود هنقرستيشن ✨ ( W987AY8@ )✨,re14u,other
750,كود هنقرستيشن للأرقام الجديده يرجعلك 50% من قيمة طلبك + 20ريال مكافأه بإستخدام الرمز ( ، يوضع بخانة الر…,Tue,Aug,06,23,0,1,0,0,0,18,98,سحاب ' كود خصم ايهيرب APY0079🏺,zezo1___,other
751,كود خصم هنقرستيشن ( هذا الرمز الترويجي خاص للعملاء الجدد أول طلب من هنقرتسيشن ويعطيك رصيد 20 ريال تقدر ب…,Tue,Aug,06,23,0,1,0,0,0,21,6,taby,Taby0099,other
752,كود خصم من هنقرستيشن 20% 5d9kff,Tue,Aug,06,23,0,0,0,0,0,11,2,كود هنقرستيشن,codeee615,other
753,- 💚 كوبون خصم هنقرستيشن للطلب الاول في خانة الرمز الترويجي استخدم هذا الكود ( 8ta597 يضيف لك رصيد ( ٢٠ ريال بعد…,Tue,Aug,06,23,0,1,0,0,0,11,46,جمانة,kn_t20,other
754,كود هنقرستيشن للأرقام الجديده، يعني لأول طلب لك الرمز هو(w89a3jq، يوضع بخانة الرمز الترويجي وليس الكوبون ورح يرجع…,Tue,Aug,06,23,0,1,0,0,0,1205,3537,كود ،كوبون خصم ايهرب (APY0079) هنقرستيشن,ngwfv,other
755,كود هنقرستيشن للارقام الجديده اللي ماسبق وطلبت من قبل يرجعلك ٢٠ ريال، الكود هو (trd59f يستخدم عند خانة الرمز الترو…,Tue,Aug,06,23,0,1,0,0,0,0,6,لورا، كود خصم هنقرستيشن,Lou6ra4,other
756,كود خصم هنقرستيشن 🤩💙🤩 tmbtr3,Tue,Aug,06,23,0,0,0,0,0,0,0,hungerstat11,hungerstat11,other
757,رمز كود كوبون خصم خاص من هنقرستيشن لطلب ⁦cmgq68,Tue,Aug,06,23,0,0,0,0,0,1,0,كوبون نمشي,namshii35,other
758,كود هنقرستيشن للأرقام الجديده اللي ماسبق وطلبت من التطبيق ( الكوبون الأول ( اهلييين 50 يوضع عند خانة الكوبون ،…,Tue,Aug,06,23,0,1,0,0,0,24,62,"ياسمين' كود خصم ايهرب (APY0079), هنقرستيشن",1Jhn9,other
759,rt انكم سيئين الا اليوم لما السايق يفرفر بالطلب له ساعه ولمى كلمناه وش يسوي معك الطلب ساعه قال انو استلم…,Tue,Aug,06,23,0,0,0,0,1,348,693,مازن,mazen3vip,other
760,rt اطلب واتمنى ونلبي لك 🤳🏻💛 عليك الطلب من باش منؤوش و هنقرستيشن_يوصلك_ببلاش في الرياض 😋💛,Tue,Aug,06,23,1,0,0,0,1,40,25,باش منؤوش Bashmanoush,bashmanoush_,other
761,طلبت عن طريق التطبيق من مطعم ووصلني الأكل بحالة سيئة جدا وغير صالح للأكل رفعت تذكره بنفس الوقت وتواص…,Tue,Aug,06,23,0,1,0,1,0,237,6,01:25,36r_80,@HungerStation
762,اليوم هنقرستيشن مدري وش بلاهم، طالبة من رقمين مختلفة في نفس الوقت الاول اتصل على السائق يقولي ماني م…,Tue,Aug,06,23,0,1,0,0,0,40,180,Naj,njojalhrbi,@HungerStation
763,الهلال هذا رمز ترويجي تقدر تستفيد منه على هنقرستيشن استمتع برصيد وقدره ٢٠ ريال عند الطلب لأول مرة، حمل التطبيق…,Tue,Aug,06,23,1,1,0,0,0,1211,2360,♡ ΌϰєјєϞч ęϞτ,look_memo,other
764,اقصد مثل هنقرستيشن,Tue,Aug,06,23,0,0,0,1,0,107,58,☤,sihj_______,@aaagggqqq711
765,انكم سيئين الا اليوم لما السايق يفرفر بالطلب له ساعه ولمى كلمناه وش يسوي معك الطلب ساعه قال ا…,Tue,Aug,06,23,0,1,0,0,1,132,143,reem ➿,ReemAlbrak,@HungerStationماصدقت
766,كود هنقرستيشن للأرقام الجديده يرجعلك 50% من قيمة طلبك + 20 ريال ب أستخدام رمز (7mlfwb عند خانة الرمز الترويجي كما…,Tue,Aug,06,23,0,1,0,0,0,38,60,ريم كود خصم ايهيرب APY0079 [ هنقرستيشن ],BhZ1_,other
767,كود هنقرستيشن للأرقام الجديده يرجعلك 50% من قيمة طلبك + 20ريال مكافأه بإستخدام الرمز ( ، يوضع بخانة الر…,Tue,Aug,06,23,0,1,0,0,0,77,132,(كود خصم ايهرب APY0079) - هنقرستيشن,hunger__sa,other
768,كود هنقرستيشن للأرقام الجديده الرمز هو (w987ay8يوضع بخاتة الرمز الترويجي وليس الكوبون /حياك/عند خانةالكوبون🥤🍔,Tue,Aug,06,23,0,0,0,0,0,251,255,كود خصم هنقرستيشن❤️,Hunger_cod,other
769,كود كوبون خصم هنقرستيشن عند طلبك الاول 🥳 tmbtr3,Tue,Aug,06,23,0,0,0,0,0,0,0,hungersaad,hungersaad,other
770,✨ كود هنقرستيشن للأرقام الجديده اللي ماطلبت من قبل استخدمو خانة الرمز الترويجي بالاضافه الى كود(م…,Tue,Aug,06,23,0,1,0,0,0,52,135,كود خصم هنقرستيشن ‏(W987AY8@),WGRQKJD,other
771,توصيل بلآش 😍😲 واكل من الكوفي المفضل وفوق هذا عندك كود خصم وكوبون ترويجي راح يرجعلك بالمحفظة 30 ريال عند طلبك لاول م…,Tue,Aug,06,23,0,1,0,0,0,90,267,كود هنقرستيشن ‏{W987AY8@},2JHH66E6,other
772,كود خصم من هنقرستيشن 20% 5d9kff,Tue,Aug,06,23,0,0,0,0,0,11,2,كود هنقرستيشن,codeee615,other
773,كود هنقرستيشن للأرقام الجديده يرجع لك 20ريال مكافأه بإستخدام الرمز ( w987ay8 يوضع بخانة الرمز الترويجي وليس الك…,Tue,Aug,06,23,0,1,0,0,0,15,17,كود خصم ايهيرب | BDV761 | . روز,Roz_iHerb,other
774,اطلببو بسرعه كود كوبون خصم هنقرستيشن wjs9lkg ضعه بخانة الرمز الترويجي استمتعو برصيد يرجع لك بعد الطلب,Tue,Aug,06,23,0,0,0,0,0,5,22,H🍔,foodgoods99,other
775,رمز كود كوبون خصم خاص من هنقرستيشن لطلب ⁦cmgq68,Tue,Aug,06,23,0,0,0,0,0,6,0,كوبون خصم نمشي,namshii213,other
776,في خانة الرمز الترويجي كود خصم هنقرستيشن 20% كوبون تخفيض 2hpm67q,Tue,Aug,06,23,0,0,0,0,0,0,0,كوبونات,codycopony,other
777,- 💚 كوبون خصم هنقرستيشن للطلب الاول في خانة الرمز الترويجي استخدم هذا الكود ( 8ta597 يضيف لك رصيد ( ٢٠ ريال بعد…,Tue,Aug,06,23,0,1,0,0,0,11,46,جمانة,kn_t20,other
778,هنقرستيشن استخدم كوبون حياك 💸🌹 يجب عليك اضافة الرمز الترويجي عشان يجيك20 ريال بالمحفظه + توصيل مجاني الرمز الت…,Tue,Aug,06,23,1,1,0,0,0,5,0,هنقرستيشن,HungerStatii,other
779,كود كوبون خصم ترويجي ل هنقرستيشن hungerstation 🍔🍔👇👇 287zn45 287zn45,Tue,Aug,06,23,0,0,0,0,0,22,1,hungerash,hungerash,other
780,كود خصم هنقرستيشن 🤩💙💕 tmbtr3,Tue,Aug,06,23,0,0,0,0,0,0,0,hungerstat11,hungerstat11,other
781,هين بيرجعون لك الفلوس طرق إذا حدت وبطلب طلبت كريم وخليته يجيب اسرع واتكلم معه وكل شي واضح…,Tue,Aug,06,23,0,1,0,1,0,1786,291,النقطة 🐺,hhoo_20,@r90jena
782,هنقرستيشن,Tue,Aug,06,23,0,0,2,1,0,1867,3217,كوكونيت⁵⁰⁵.,m7u3e,@ii2iiy
783,هنقرستيشن,Tue,Aug,06,23,0,0,0,1,0,29,37,⚘rüzgar⚘,s1iiiiiii,@ii2iiy
784,هنقرستيشن استخدم كوبون حياك 💸 يجب عليك اضافة الرمز الترويجي عشان يجيك20 ريال بالمحفظه + توصيل مجاني الرمز التر…,Tue,Aug,06,23,1,1,0,0,0,5,0,هنقرستيشن,HungerStatii,other
785,هذا كود هنقرستيشن للي حاب يطلب يسوي حساب جديد ويحظه في خانة الرمز الترويجي 💘🙏🏽 بالعافيه,Tue,Aug,06,23,0,0,0,0,0,21,124,Rahaf Altamimi.,rjmt_,@N2AZCJ
786,هنقرستيشن,Tue,Aug,06,23,0,0,0,1,0,469,89,شيخةالمطيري٧.,vxll07,@ii2iiy
787,كود خصم لأول طلب من هنقرسيتشن الكود هنقرستيشن هنقرستيشن_كود,Tue,Aug,06,23,1,0,0,0,0,9,361,Hassan Ibrahim,DonSqwaz,other
788,هنقرستيشن,Tue,Aug,06,23,0,0,0,1,0,102,530,نـوفـا☁️,alla_plx,@ii2iiy
789,كود كوبون خصم هنقرستيشن عند طلبك الاول 🥳💕💕 tmbtr3,Tue,Aug,06,23,0,0,0,0,0,0,0,hungersaad,hungersaad,other
790,في خانة الرمز الترويجي كود خصم كوبون تخفيض hungerstation من هنقرستيشن 2hpm67q,Tue,Aug,06,23,0,0,0,0,0,1,0,كودات,alldh4869,other
791,كود جبار يخصم للمستخدمين الجدد لـ هنقرستيشن اطلب من مطعمك المفضل وتوصيل مجاني لبعض المطاعم كود خصم هنقرستيشن (w987a…,Tue,Aug,06,23,0,1,0,0,0,19,38,كود هنقرستيشن ✨ ( W987AY8@ )✨,re14u,other
792,كود كوبون خصم ترويجي هنقرستيشن hungerstation 👇👇 287zn45 🍔🍔 287zn45,Tue,Aug,06,23,0,0,0,0,0,22,1,hungerash,hungerash,other
793,كود خصم من هنقرستيشن 20% 5d9kff,Tue,Aug,06,23,0,0,0,0,0,11,2,كود هنقرستيشن,codeee615,other
794,كود خصم هنقرستيشن 🤩💙 tmbtr3,Tue,Aug,06,23,0,0,0,0,0,0,0,hungerstat11,hungerstat11,other
795,كود خصم هنقرستيشن ( هذا الرمز الترويجي خاص للعملاء الجدد أول طلب من هنقرتسيشن ويعطيك رصيد 20 ريال تقدر ب…,Tue,Aug,06,23,0,1,0,0,0,21,6,taby,Taby0099,other
796,كود هنقرستيشن للأرقام الجديده يرجعلك 50% من قيمة طلبك + 20ريال مكافأه بإستخدام الرمز ( ، يوضع بخانة الر…,Tue,Aug,06,23,0,1,0,0,0,18,98,سحاب ' كود خصم ايهيرب APY0079🏺,zezo1___,other
797,- 💚 كوبون خصم هنقرستيشن للطلب الاول في خانة الرمز الترويجي استخدم هذا الكود ( 8ta597 يضيف لك رصيد ( ٢٠ ريال بعد…,Tue,Aug,06,23,0,1,0,0,0,11,46,جمانة,kn_t20,other
798,كود هنقرستيشن للأرقام الجديده اللي ماسبق وطلبت من التطبيق ( الكوبون الأول ( اهلييين 50 يوضع عند خانة الكوبون ،…,Tue,Aug,06,23,0,1,0,0,0,24,62,"ياسمين' كود خصم ايهرب (APY0079), هنقرستيشن",1Jhn9,other
799,كوبون خصم هنقرستيشن هذا الرمز الترويجي تقدر تستفيد منه على هنقرستيشن ويجيك ( 20 ريال رصيد ب…,Tue,Aug,06,23,1,1,0,0,0,0,0,كود خصم هنقرستيشن,m72974091,@#هنقرستيشن_كود.
800,كود هنقرستيشن للأرقام الجديده، يعني لأول طلب لك الرمز هو(w89a3jq، يوضع بخانة الرمز الترويجي وليس الكوبون ورح يرجع…,Tue,Aug,06,23,0,1,0,0,0,1205,3537,كود ،كوبون خصم ايهرب (APY0079) هنقرستيشن,ngwfv,other
801,كود هنقرستيشن للارقام الجديده اللي ماسبق وطلبت من قبل يرجعلك ٢٠ ريال، الكود هو (trd59f يستخدم عند خانة الرمز الترو…,Tue,Aug,06,23,0,1,0,0,0,0,6,لورا، كود خصم هنقرستيشن,Lou6ra4,other
802,استخدموا أقوى كود كوبون خصم من هنقرستيشن في خانة الرمز الترويجي wjs9lkg و يرجع لك جزء من رصيدك تستفيد منه بالطلبات…,Tue,Aug,06,23,0,1,0,0,0,5,22,H🍔,foodgoods99,other
803,كود خصم هنقرستيشن 23yr6fo حارب جوع آخر الليل 😋,Tue,Aug,06,23,0,0,0,0,0,3,25,كود خصم ايهيرب ZKL594,Zkl594,other
804,كوبون كود خصم هنقرستيشن 💕 للمستخدمين الجدد برصيد وقدره ٢٠ ريال عند الطلب لأول مرة الرمز الترويجي (w97y3ts + قيم…,Tue,Aug,06,23,0,1,2,0,2,7,0,كود خصم ايهيرب WZQ2558,discout12,other
805,كوبون خصم هنقرستيشن استمتع برصيد وقدره ٢٠ ريال عند الطلب لأول مرة قيمة التوصيل مجاني الرمز الترويجي [ ],Tue,Aug,06,23,0,0,0,0,0,29,135,هنقرستيشن | hungerstation,2BQP4B4,other
806,السبب الوحيد اللي يخليني افرح اذا فيه مباراه هي عروض هنقرستيشن ولا مالي فالتشجيع واساساً اكره شيء اسمه كوره,Tue,Aug,06,22,0,0,0,0,0,470,254,Violet,purviolet,other
807,هنقرستيشن,Tue,Aug,06,22,0,0,0,1,0,2031,2378,نجّمة.,1Qeel,@ii2iiy
